Height,Width,Hue,Times moved,Hours,Priority
9.454191838,24.52565725,-0.172319479,1,12,low
8.12788648,20.1766884,0.523380833,2,6,low
8.847673198,32.93028761,-0.830136547,1,6,low
9.04331259,33.83357413,0.889626228,1,8,low
8.892319078,20.00486891,-0.527016463,4,15,high
9.767628663,21.6308117,-0.018939969,1,7,low
9.545210833,20.73095012,0.694581819,0,12,low
9.881929849,19.30573117,0.014187506,1,10,low
7.608606348,28.04216782,0.984958014,4,3,high
7.052173264,25.90755808,-0.801618754,4,32,high
7.73926827,23.15233385,-0.138297115,2,17,high
9.541667042,24.0906656,-0.870512572,1,11,low
7.137511893,26.96607744,-0.966306305,0,40,high
8.018350476,20.47648288,0.889940926,4,18,high
12.84796696,18.01360135,0.940217267,2,6,low
7.470064959,33.8149344,-0.1489004,1,20,high
9.858638954,18.28677148,-0.294883492,2,9,low
8.764675683,26.83199928,-0.211909946,1,10,low
8.698808397,28.6826251,0.677607319,4,14,high
8.221066176,24.20223564,-0.187801072,1,35,high
9.204968076,21.340117,-0.845185886,0,11,low
9.336748661,25.97736106,-0.370679261,0,45,high
7.729650897,21.89960751,0.911828021,4,32,high
9.94143137,18.18793219,-0.357873961,0,9,low
12.03245006,16.21571072,0.266755566,4,28,high
8.583400512,29.40432358,-0.848332571,0,24,high
9.882900643,19.10709135,-0.480915895,1,9,low
8.847994336,24.95495939,-0.905963046,0,25,high
8.46359835,21.7102047,0.970006711,4,25,high
7.752267275,33.08083979,-0.737601818,2,3,low
6.645319901,29.54447304,0.9273194,1,31,high
9.219281735,29.64879852,0.94762156,3,36,high
11.05733909,20.57261993,-0.861478892,2,11,low
9.016120695,15.23554166,-0.102571935,1,3,low
9.243509215,19.98506092,-0.108399252,2,35,high
9.387092344,25.24380639,0.847315395,1,28,high
7.550305315,22.10065423,-0.915239872,1,6,low
8.201172061,28.16559207,0.804044377,2,12,low
7.793742893,23.92264272,0.429042829,1,46,high
6.41027195,33.07697117,0.492616079,3,47,high
6.113467196,33.24571293,0.996239313,1,24,high
7.457092332,33.22353044,-0.802642541,3,45,high
8.561707165,19.35477995,-0.309571775,2,23,high
10.94016586,19.53034677,-0.290437184,1,7,low
9.110156296,22.65642222,0.037990589,2,8,low
7.033996592,22.8732859,-0.854117916,2,25,high
10.33458005,25.11102531,0.880649719,0,19,high
9.124153642,28.7584592,0.887311098,2,10,low
8.788389172,24.93800373,0.663312763,4,16,high
10.39972092,17.41387922,-0.86099548,0,9,low
7.244018892,40.64124151,0.121366878,4,11,high
11.68473988,22.81835686,0.67331296,2,7,low
8.363660215,20.60476926,0.794836931,3,28,high
10.00299015,22.92372169,-0.187347951,0,8,low
7.629701947,17.8395098,0.857740585,3,35,high
7.923377808,18.26587472,-0.507245765,3,32,high
10.35340637,17.59159424,0.748977139,1,4,low
9.787875935,22.64153975,-0.128405428,3,44,high
9.712458666,19.94004158,0.48625595,1,12,low
7.618621344,20.37445795,0.263722758,3,45,high
9.60605142,26.68171411,-0.706981026,1,9,low
8.535719378,21.19334677,0.108925663,1,12,low
7.304648746,27.152275,0.723877164,4,21,high
7.72168695,27.90912944,0.231192047,4,20,high
7.326564305,16.73004897,0.390954938,4,17,high
10.42370877,18.70658327,0.182542161,0,5,low
8.108993644,27.61716861,0.63575271,1,27,high
6.729220313,30.75237117,-0.712528022,4,37,high
8.290897629,22.49654345,0.53920819,0,4,low
11.10318724,27.27051115,0.87041573,2,3,low
11.42218707,25.93408086,-0.118870469,2,11,low
8.099554455,13.94463003,-0.604328618,0,4,low
7.305209452,17.05469075,0.889270887,2,39,high
8.64615919,23.73213972,0.472473086,1,34,high
9.522891266,29.73677893,-0.191521236,2,3,low
7.54913599,17.89743522,0.100660219,0,45,high
11.85605096,19.04235005,0.536509891,0,9,low
8.515907368,25.12553932,-0.60667401,0,12,low
10.61491495,25.64587633,-0.592798478,1,7,low
7.503487603,20.07592896,0.740318953,4,31,high
9.664964007,20.30615821,0.756684577,1,12,low
9.841940697,16.60474896,0.455698553,1,11,low
7.935783259,29.52195017,-0.047318052,2,7,low
9.907893484,18.50868727,0.66776766,2,11,low
9.603276084,24.53617179,0.300676469,2,45,high
6.516278896,30.46840389,-0.364024647,3,17,high
8.034930693,32.8642029,-0.217314818,2,6,low
7.343697379,25.01622966,0.788840982,1,23,high
7.921193405,25.86566865,-0.435901083,3,7,high
9.718127872,26.02221188,-0.124959803,1,5,low
9.147946163,27.21728272,-0.141101544,2,9,low
6.519701528,26.33633053,-0.679278699,3,19,high
9.702367416,29.86706837,-0.0039476,1,7,low
7.182783128,29.88190868,-0.909887702,2,6,high
7.559645861,25.72153457,0.037155743,1,33,high
7.066545278,30.34571299,-0.454719535,3,46,high
7.015907559,28.11206705,-0.740636787,2,30,high
13.4244908,11.69028344,-0.673665032,0,12,low
10.20808079,17.83543091,0.17837257,1,10,low
11.4246377,15.35942531,0.91592991,2,8,low
7.671189311,25.90730778,-0.84192521,1,3,low
8.895899715,15.85982328,-0.144820348,2,6,low
7.910889129,24.11181686,-0.907131969,3,36,high
13.76546866,17.77856539,0.024019947,1,8,low
10.37117002,21.24146486,-0.506814972,2,6,low
7.05812742,33.22294064,-0.121427498,2,24,high
7.665999716,20.97411725,-0.53027237,3,32,high
9.549112045,28.90002584,-0.314137456,1,3,low
10.74420275,26.08566222,-0.747021667,0,6,low
10.26697754,20.2393344,-0.968525222,4,28,high
6.121268308,28.72903538,0.226962291,4,9,high
9.052787376,21.80398412,0.162726194,1,4,high
6.472284755,32.46096355,0.330938342,4,24,high
8.894529437,26.73924995,0.440201333,0,6,low
8.376514817,23.27308035,-0.400730305,4,26,high
11.49713145,20.30870571,-0.677959918,1,11,low
7.214516409,12.9230363,-0.882766235,2,10,high
6.845372205,25.2340599,0.842709659,1,48,high
7.099586018,30.37012896,-0.420695231,0,9,high
9.900865925,20.94637619,0.953041754,1,5,low
9.629805459,27.20946807,0.303282029,0,4,low
7.932617963,32.48012701,0.261689055,0,6,high
9.379499287,20.54940927,-0.446040729,2,45,high
8.352670476,24.16208762,0.656115872,0,6,high
10.57518476,23.7008417,0.979566429,2,12,low
7.777365878,23.95190312,-0.972646878,1,14,high
7.10927313,20.74702537,0.289062124,1,12,low
6.928497628,17.42167561,-0.477091958,4,34,high
11.72086697,22.33858267,-0.348564802,1,12,low
8.305150825,18.3447039,-0.776375601,0,10,low
8.513841903,20.58109767,-0.081449795,1,19,high
8.116210014,28.60912527,-0.874604358,1,28,high
8.119013421,19.18010846,-0.193917504,4,4,high
6.512692432,33.9274614,-0.383095168,4,31,high
6.710508023,35.31024337,0.334087991,0,24,high
8.065604451,21.0366946,0.47573764,3,13,high
8.918523647,27.59585964,-0.352825951,3,48,high
8.340059642,22.34302946,-0.708128465,3,10,high
7.054584205,26.25158183,0.648997729,3,41,high
11.06825656,20.54492387,-0.985406959,2,8,low
6.932835981,30.56847874,-0.580898958,3,12,high
10.03027831,27.52819961,0.879973841,0,12,low
12.95500608,16.66616677,-0.669875785,1,12,low
7.925709822,19.21323328,0.070986383,2,35,high
10.84578699,20.08462175,-0.481108531,1,10,low
7.59180006,23.44514287,0.808830196,1,9,high
8.742244156,24.20039377,-0.225948765,3,22,high
9.022655733,24.17754699,0.349503016,3,48,high
7.40124529,25.73828467,0.597627617,2,28,high
9.240631805,15.93412919,-0.192458435,3,9,high
5.81481538,26.80593539,0.470594074,1,46,high
10.62689887,16.769284,0.972100053,1,7,low
7.545189982,31.55442776,0.530052132,2,12,high
9.527568467,29.51812552,0.496372631,0,12,low
7.414063375,36.0751349,-0.239897839,4,29,high
8.093339885,28.58996894,-0.320124487,2,12,high
8.104749911,33.88093483,0.545144542,3,46,high
6.260527672,26.39870896,0.669392827,3,48,high
8.987414977,34.73892467,0.925612651,1,6,low
7.556249905,25.09417623,-0.57134627,2,9,high
8.54683792,25.54662847,0.074107032,0,10,low
7.458830231,21.35070343,-0.785804296,1,40,high
9.035648456,22.13727044,-0.784405884,2,4,low
9.026896081,24.649534,0.784474123,0,9,low
7.54555341,24.2574168,0.086092336,1,23,high
8.391453071,24.7084519,-0.00377054,0,12,low
9.017576586,22.92625912,-0.782840701,3,4,high
7.818166171,26.12771063,-0.485238576,1,29,high
9.905663516,16.44898062,0.928878008,2,6,low
10.49679322,21.08706987,-0.452971405,0,8,low
7.771509474,24.97403672,0.158147375,1,11,high
7.995428222,17.18463828,-0.083207899,0,5,low
10.11152834,26.24635533,-0.861656087,2,8,low
8.999762221,29.66394854,-0.693190102,1,41,high
7.044101619,30.96924128,-0.645022456,4,5,high
6.521394902,30.65877322,-0.464818323,0,8,low
8.151142163,18.33619826,0.896105619,3,4,high
10.77339475,20.3111332,0.554103294,0,11,low
9.255886214,21.49052817,0.811773861,2,45,high
11.06989745,19.75116455,-0.250274944,0,12,low
7.664985034,23.33161469,-0.583612447,1,31,high
11.66652827,26.8040569,-0.69535475,0,3,low
9.424565901,17.75647209,0.232514632,2,11,low
8.929384874,24.90245972,-0.093604933,3,21,high
9.809951255,16.92595468,-0.28441649,0,9,low
8.540545374,28.18916488,0.874719096,0,12,low
10.1316081,17.57345921,-0.854217692,2,10,low
8.718134775,22.63707843,-0.197126276,4,6,high
9.718505338,20.25105629,-0.002595817,0,7,low
9.414638391,24.45977279,0.320140406,2,7,low
7.082947251,26.59971584,-0.150123939,2,18,high
7.54925531,25.71622478,-0.218971012,2,27,high
7.560914082,23.70136491,-0.252388518,2,13,high
8.029326784,27.51903712,-0.62010654,4,21,high
7.781366738,22.89413085,-0.378076552,2,9,high
8.391420934,27.65569607,0.523400883,2,7,high
9.075753742,26.17859161,-0.488087373,0,9,low
8.7407577,26.13447458,-0.895517564,2,44,high
10.53266754,14.03804626,-0.227937926,0,8,low
8.427522559,24.86241968,-0.605428408,0,44,high
6.371189526,32.15469949,0.021603376,3,9,high
8.297698138,20.4843071,0.141002973,3,5,high
11.63142259,14.89405775,-0.589743893,1,10,low
10.48419391,26.37350939,0.523897147,2,5,low
8.487265365,26.66345312,-0.686021751,4,20,high
7.886985916,21.80974183,-0.633609028,2,24,high
9.299329138,30.83365561,-0.595320266,2,4,low
8.343970676,33.64817676,-0.723490436,1,18,high
6.916497049,27.72239279,-0.428636152,2,4,high
9.789324098,18.02058925,-0.756775539,1,10,low
8.985812524,26.65216548,-0.88430531,2,8,high
8.508584718,21.23503357,-0.770073162,0,34,high
6.61581441,27.43499556,-0.091994677,0,11,high
7.0127838,21.90962028,0.243036984,3,32,high
10.22453452,25.0070693,0.409260806,0,4,high
10.81937279,16.65477721,-0.997788755,2,5,low
7.603474334,27.59381108,-0.745326649,4,47,high
11.2329073,23.44975581,-0.009899786,0,5,low
10.322816,15.48353981,-0.458222649,2,7,low
7.491769241,13.07032107,0.810337663,1,36,high
11.53108401,21.88365165,0.306031179,0,10,low
7.887665812,21.86290021,-0.778080895,0,12,low
7.031022135,20.31479882,0.990271942,4,20,high
9.949438526,20.69438448,-0.735342498,0,30,high
8.180981839,19.04505668,0.313320024,0,4,low
10.84650934,15.36738991,0.140871332,0,6,low
10.98494543,15.0185997,-0.461064601,1,11,low
7.528676856,18.33507536,0.597885705,0,40,high
9.675053113,18.13922698,-0.31675802,2,11,low
9.04011222,12.93620179,0.993757828,1,18,high
8.25040776,13.55982557,-0.633736154,1,15,high
6.590478119,23.05471997,-0.243006117,4,23,high
10.1184981,19.18798597,0.388396535,0,7,low
6.100199881,31.38588865,-0.873639033,0,35,high
7.734348704,18.25753996,0.714437432,2,12,high
11.57962602,18.22478766,-0.587688878,1,5,low
8.645466756,28.50615526,0.571409755,0,7,low
11.09043256,25.88444183,-0.88641809,2,6,low
7.580270109,29.89317311,-0.069062358,0,6,high
7.304641627,26.83915677,0.992525798,3,41,high
7.149236918,19.12140269,0.842786593,3,23,high
8.23050403,26.09012695,0.871727998,0,5,low
10.25032172,14.59280443,0.580406511,2,10,low
7.957618999,25.47704997,-0.147228797,1,5,low
8.312211113,23.1477119,-0.856449712,1,10,low
9.862323688,35.35632811,-0.304100819,2,9,low
8.863451591,15.61433531,0.812465023,1,18,high
6.572118532,30.90776996,0.333774194,2,46,high
7.765135029,24.81458459,-0.186280455,1,38,high
9.274723887,26.17521406,0.844674826,0,10,low
11.68337794,16.36787521,0.904934113,1,10,low
11.83128874,12.69739722,0.366507072,2,7,low
8.672172136,16.92462465,0.690518073,2,31,high
7.852834412,21.16524481,0.523999801,2,10,low
9.273812896,25.87741075,0.157706972,2,14,high
8.53326886,20.05801519,-0.287412959,2,12,low
11.53683533,15.57909517,-0.418783133,2,11,low
9.302622704,23.23010551,-0.145886671,2,10,low
6.269883334,27.95985514,0.658058907,1,25,high
7.270044634,17.90715378,-0.493559402,1,32,high
7.900278617,29.31972888,-0.42363592,1,3,low
9.645662695,30.50521391,0.967902975,1,9,low
7.682868784,32.27743039,0.370558509,4,21,high
8.051880382,24.76195572,-0.145780769,2,11,low
9.55388711,29.42113784,0.366089219,0,11,low
10.97243188,18.41872249,0.15012637,1,7,low
9.75544465,27.59762004,0.483939562,4,29,high
9.556603952,12.53692765,0.065841797,1,5,low
8.936327205,28.57148814,-0.159531103,3,40,high
8.493264808,26.66057711,-0.482654451,1,10,high
8.93296759,17.64910413,0.449920256,1,5,low
9.401731454,11.99938262,0.794959995,0,43,high
9.46906098,26.95277315,-0.463000511,1,8,low
10.49928388,20.25927938,0.302332158,2,8,low
8.037988338,25.07989813,-0.067589032,0,28,high
9.106954852,20.07577415,-0.233856809,0,8,low
10.27101338,26.25047933,0.539720309,1,11,low
7.40149753,26.06776146,-0.140569243,4,7,high
9.193731069,18.63073311,0.946228147,2,9,low
6.703715057,28.67525991,-0.130467108,2,12,high
10.52599833,24.49566575,-0.725267301,2,11,low
7.148017004,19.39008018,-0.889310466,1,25,high
6.601543748,24.60075117,0.930948231,3,12,high
7.736347031,18.50932511,0.968616226,0,22,high
7.998963782,15.92148637,-0.012934767,0,8,low
8.52634761,16.18659155,-0.212888466,1,7,low
6.91347141,27.00066059,-0.597178912,2,25,high
6.555563804,37.32362898,-0.477901143,4,35,high
7.647531628,23.68390249,-0.694363719,1,7,low
12.72691111,21.62216236,-0.496367782,0,4,low
6.769322525,19.03902875,0.314416214,4,18,high
10.63740818,21.61544838,0.690869276,2,5,low
8.558737809,34.66136001,-0.172012513,1,6,low
12.105427,15.76502872,0.375718881,2,6,low
8.871362791,23.41115605,0.539429179,3,24,high
11.26322818,27.06822713,-0.244620416,0,12,low
7.950324449,18.44953955,-0.980065451,1,17,high
10.74918501,17.70388056,-0.275654841,1,10,low
9.959665988,25.37063488,0.848265556,1,3,high
9.059870174,32.29571012,0.88572254,0,4,low
8.767676852,21.10216252,0.613388314,1,6,high
7.412282609,38.58228904,-0.095529133,3,28,high
9.973687788,23.28169754,-0.830251265,0,8,low
9.808279725,15.07731809,0.056038131,0,10,low
11.65237313,15.31443774,-0.115469119,1,8,low
10.7310355,12.11729464,0.248145483,1,11,low
8.478581322,28.02301994,0.553985509,2,12,low
8.3314202,30.83111035,-0.504637609,1,5,low
10.86440605,19.5082019,0.003892061,3,19,high
9.24014395,28.23148686,0.098631386,1,3,low
12.3661598,18.85134634,0.859175968,1,5,low
10.14782762,19.19250249,0.366121437,0,10,low
8.553222558,28.98565113,0.638362231,2,4,low
9.507823318,29.49670637,0.626209133,0,33,high
10.44424776,19.22038496,0.20542543,0,4,low
7.881227202,26.42904174,0.943031177,1,7,high
8.832979867,20.70950345,-0.238482481,4,37,high
7.952837144,22.62873499,0.16733812,0,39,high
6.617087925,22.18771537,0.396975057,0,3,high
9.037002845,20.28253697,-0.220182497,0,23,high
7.973723344,29.23812995,-0.038460296,3,44,high
6.708392691,28.91911154,-0.983201265,2,40,high
8.273575234,24.96050488,0.585074763,1,17,high
9.304635563,21.20423763,-0.182311326,3,7,high
7.474051326,32.77307586,-0.38555914,2,3,low
7.828677307,21.22334418,-0.72441117,0,5,low
10.29627209,19.05177623,0.324854377,2,3,low
9.123213143,17.94343775,-0.848974489,2,11,high
7.543679883,27.51028243,-0.274847392,0,7,low
8.64555012,29.37295786,-0.008630746,2,11,low
7.947645724,25.17725629,-0.147921875,3,37,high
9.279211015,24.20375399,-0.103451566,2,10,low
8.01402553,23.35311008,-0.195436265,2,7,low
8.913194798,22.5761673,-0.239820234,0,9,low
7.170423319,33.18162636,0.320060123,4,9,high
8.188424816,19.41820152,-0.618293215,0,12,low
7.114776206,25.37307093,0.504262177,1,45,high
7.269396295,21.32409248,0.62681808,2,9,low
7.947303328,20.63064472,-0.333388393,1,5,low
9.42590278,15.95590012,-0.982974606,0,6,low
8.04582152,13.93829312,-0.383677865,1,9,low
6.813496224,23.50816979,-0.504250716,1,31,high
9.17954802,18.87815724,0.282167218,2,11,low
11.37358982,21.78191653,0.722434755,0,10,low
9.738243409,18.30678429,0.980139178,4,21,high
11.60069715,19.31427798,0.029461983,1,8,low
12.49998408,16.1944265,0.833320722,1,9,low
9.076607242,21.23622583,0.204067145,3,9,high
9.006229072,22.30125191,-0.717246169,2,4,low
7.728275221,27.01333332,-0.689711392,0,42,high
8.099354867,31.93620528,-0.305986619,1,17,high
7.719050422,19.64596628,-0.834703236,0,33,high
7.612888755,29.60690653,-0.762014664,2,47,high
12.21617845,23.00038783,-0.663490415,0,8,low
10.00744978,23.34468352,-0.06638935,1,11,low
7.999706077,21.48219348,0.262181159,2,35,high
9.122831635,21.13511028,0.673653981,0,47,high
7.85940341,20.83462372,-0.809638286,0,6,low
8.146949817,34.69817255,0.170852188,0,7,low
8.101091979,31.10654862,0.078550949,3,37,high
10.87616507,20.05533018,-0.790280987,2,8,low
9.757648655,22.81512909,-0.204975065,1,3,low
9.638907918,23.96734984,-0.523453816,2,12,low
7.542845671,21.5122249,0.115251909,4,8,high
8.541630759,15.34394246,-0.032328448,0,3,low
8.186657397,21.06319456,-0.47190347,4,40,high
9.464837063,29.89840932,-0.390412151,0,3,low
9.355697146,19.18011908,0.54446126,2,12,low
10.44946494,22.84080944,-0.847185563,1,11,low
7.863691831,25.33702079,-0.818817418,3,17,high
7.911906976,21.72392427,0.050824783,0,38,high
11.16183249,18.44548447,-0.873812669,2,7,high
10.33576506,15.45232743,0.826710642,2,4,low
11.27866585,14.56759397,0.546521642,2,10,low
7.173727514,29.19764654,0.151313862,1,12,high
11.08316106,22.21030888,0.42913748,2,3,low
6.953629965,20.21801045,0.912753791,1,17,high
7.675479832,24.37444118,-0.511140323,1,34,high
7.75605459,33.3232539,-0.195043973,0,44,high
12.07171542,18.80208825,-0.97433371,1,3,low
7.396103389,21.73628498,0.367896764,0,7,low
7.988292492,22.55587081,-0.468586888,1,6,low
7.381670252,33.38543806,-0.654863004,0,13,high
9.912767753,17.8819093,0.1546005,2,6,low
10.49667546,22.47816471,-0.242372829,1,9,low
7.578778861,28.36719803,-0.942739563,2,5,low
7.57683353,26.21068554,0.042028181,1,3,low
7.244045932,26.51890166,0.25655155,4,28,high
7.616537443,18.66213603,0.972181954,0,7,low
10.92797401,26.50011242,0.312640894,2,9,low
7.025674195,22.81659009,0.39704301,4,46,high
7.31005828,30.03006969,0.856664519,3,30,high
10.00729847,22.70053692,0.889797015,3,9,high
11.52310808,16.98608221,-0.656221799,0,5,low
10.00944733,25.72960281,-0.289172343,0,6,low
10.77169013,12.20552538,-0.164654177,0,3,low
12.93473419,18.71979302,-0.689776014,0,3,low
8.224002664,24.12447189,0.171870554,4,43,high
12.04086097,19.35641065,0.721813644,1,7,low
9.309059501,15.24133787,-0.314080848,4,47,high
6.773116655,28.81133538,0.155849255,3,8,high
8.371448289,18.66904839,-0.203433325,4,6,high
6.778819935,28.65039277,0.628754469,4,19,high
9.798887971,16.4754212,0.961024703,2,4,low
8.806336691,24.08704034,0.841735328,1,12,low
8.970714018,26.11384017,-0.175764629,0,10,low
8.491060109,31.13956477,-0.912412592,1,34,high
6.754636928,31.19711847,-0.102002511,4,13,high
10.44831463,17.26172274,0.580062342,4,44,high
7.358793776,21.56713367,-0.37965517,2,11,low
10.06847595,17.26690071,0.200709833,2,11,low
10.14227233,24.62033914,0.536140083,0,11,low
10.33187711,19.06780603,-0.217264535,1,3,low
10.55994309,21.7294717,0.36938303,1,48,high
9.163714736,18.58036079,-0.174294003,0,12,low
9.578037819,27.67454226,-0.706285239,0,10,low
7.325903853,34.79842569,-0.086796876,0,41,high
11.37585229,20.06618852,-0.019881607,0,7,low
10.26692196,20.92675144,0.56126569,0,11,low
6.06565064,31.15924885,0.336138506,0,26,high
7.42366303,27.89028969,0.757667977,1,4,high
11.01140935,21.56391423,0.58762906,0,5,low
9.741705138,19.55464377,-0.516013062,2,9,low
10.29657984,20.95690386,-0.113246963,1,6,low
